"V1","V2"
0.0885157752782106,9.43902624770999
3.84473482146859,2.23829021677375
9.51344389468431,4.80049318168312
8.80809968803078,0.197757692076266
8.12846433371305,1.3890242157504
2.56324724061415,6.82509790640324
8.22497307090089,6.08616846380755
7.03442299971357,0.838896224740893
8.46556501928717,7.55062603391707
2.84013093216345,8.35096620954573
6.53693218016997,7.74715746752918
1.1350178392604,2.50761170638725
2.03221776522696,3.38348233141005
8.08376635890454,3.31194968428463
0.660588566679507,7.6252827513963
7.09442394319922,5.07877691183239
0.101307940203696,6.02502997033298
0.623584252316505,6.03770195506513
4.55229481915012,7.24264695309103
0.393730108626187,9.66302666114643
3.7164312065579,6.7640642891638
5.66221085377038,3.29294075258076
3.17200950812548,1.98190284892917
5.25240593589842,3.33106277510524
9.85479148337618,1.17250597570091
0.272586499340832,5.79695894150063
7.03940922627226,9.09931418951601
9.88254038384184,8.64652612246573
6.9473170209676,9.43451346596703
4.60947176907212,3.37820729939267
0.602438286878169,1.8964043376036
0.0138888042420149,2.88348455447704
1.56095220474526,7.99143751850352
1.13208338851109,6.63494695210829
3.63648108905181,3.95558085292578
1.5997841139324,1.8337116157636
3.41578875435516,2.360287476331
3.01130092469975,4.03669944498688
0.696614545304328,9.70806297846138
8.82710740668699,9.14127770811319
4.19425149215385,2.62817303882912
0.539719639346004,9.40218046540394
4.69469511182979,0.164188663475215
6.11899968935177,6.69519671238959
2.95797998551279,8.43511861516163
7.36578070558608,1.93504264811054
1.5309562929906,3.76310313586146
2.67821140121669,5.36918394267559
0.217835668008775,9.14233619580045
4.09644296477355,4.8338507812754
3.42159106335153,4.59264397500323
3.34859181985687,4.4066775903431
3.39705341664266,5.00575882351998
3.89809531159259,4.98861763317874
3.98079338020765,5.30889977668768
2.29923728940392,3.24772010103104
3.70432507169734,4.56856845909445
3.11932633620032,3.8958531457402
4.14161836459833,5.7565868544292
2.07900643911208,3.43720939793166
3.0791701636755,4.15282550435603
3.65630743100983,5.09637938874009
2.87844206223332,4.0064640355984
2.97100239241305,3.91828416297955
2.03110345211052,3.58988883998423
3.62090121142495,4.39764007272923
2.1872621406552,2.89393381582438
3.75514914116563,4.37542312888903
3.34696079552413,4.09087470377453
4.62452958599609,5.45421039844285
2.75724600868287,4.45774308034334
4.0031234518167,4.91361051844035
4.14347427827775,5.10907033012737
1.79759158957667,2.94248404700724
2.6512277529802,3.68630076066732
4.17980611800898,4.91191826812748
2.41544532417456,3.2247020338936
4.50423742022843,5.42894186213374
3.81933253576105,4.80528516998102
2.23632322938066,3.5825644002686
2.70478578535564,3.73836847261985
3.23201978881254,4.24647636027922
3.55991265069258,5.26067367827461
3.43457517839798,4.36811806751929
3.22332296948967,4.0517202019468
3.64005221293966,4.38798024640992
1.69819251439695,3.10657698302911
2.33302384863507,3.24890123663544
2.2221074951494,2.72478791191193
2.98712739355771,3.63245541897901
1.93137020065287,3.05575954644816
3.48981212180327,4.38671918346719
4.02859163724865,5.03779639978469
2.33133716153134,2.89742665378464
3.54638178823194,4.11077767385497
2.71963983843905,3.42492669048228
1.69998812004343,3.19977693216868
3.68788227287516,4.34390917739463
2.54114788352284,3.35034616237378
2.93969644807361,3.53641881942463
2.88027094016598,4.26287300929956
2.46498366330113,3.94457151185551
2.14063965287541,3.11817954926432
2.06602421287046,3.16719855124591
2.59298004584746,3.15759427605775
2.90077539000689,3.96459957111774
2.84315405976948,4.0273108731338
4.13681649043065,4.99430125174467
2.52169264678881,3.97666843623982
2.45878684561132,3.11529484569054
3.40449120391335,3.97574981171477
2.19319884724248,3.65875952456469
2.11905620769209,3.70921784319103
3.33958788110898,4.65471592461876
3.09363094934716,3.84920993980217
3.33349187167049,4.21132004950109
4.1456748012703,4.58730182255524
2.55350294658822,3.88169702654008
2.18514831323808,3.29764815386572
2.34033318705887,3.82850817726407
2.66241675686177,3.28627431035381
2.93884641115806,4.58417632060014
4.95894231613887,6.15188061023265
3.63325530073188,5.01231539187788
2.54655039868403,4.02876758087852
1.95512829261661,3.22633640714095
2.41788113054955,2.86187285156233
3.45218042145548,4.4004631678504
2.9113667803111,3.90100462412352
3.14783846006243,3.91126066005818
2.51903506358857,3.71906452220455
3.75600889285117,4.9329604786853
3.62003180405027,4.45775642652929
2.23078255660903,2.87831602340384
2.86931378973732,3.99656955266764
3.21940272029773,4.4041268559378
3.25681579087692,4.3468997855114
2.07908277250979,3.29312480041264
2.78228439724193,4.51933729875431
3.31952259969135,4.39264270692599
3.39735127060479,4.00912780779425
4.0605306225167,5.27897037869023
3.61644044087721,4.18211548069644
2.58472388049361,3.13173424861401
2.70185954942676,4.2575903764279
3.34387633539307,4.26641670022569
2.51522140321463,2.94577607156093
3.5896519411498,4.41470230624057
5.0165924915293,6.10625504848664
3.41805879081401,3.72569983939866
3.54478090437015,3.96288930561673
3.08891038825693,3.41095333002945
3.49746618335958,4.43775132728711
3.69090351531577,4.37374087793159
3.02233555814744,3.96039997238556
3.47149042107664,4.88833143833688
2.80410150389127,4.7708121034927
3.49035546063738,4.6115700393946
2.75480856007814,3.94156151591234
2.45424256051626,3.86954551763258
2.63528782265811,4.16368552441338
2.90268020560134,3.81145757692902
2.14871784069051,3.2626040462465
4.15581665176093,4.81670074077416
2.65899792946872,3.85776048026602
2.88502306592852,3.88252487450163
3.28397373574397,4.42012022214823
4.01832327207036,5.46294964765197
2.69484099704603,4.00822935649902
2.43127354610777,2.67789140399817
3.52789689219414,4.19373915658307
3.55975619764426,4.52228032102412
2.11334553815703,3.14671789632144
3.90961402151782,4.98245508868831
2.45050690197858,3.89162827446889
3.28120284580464,3.87607404771797
3.19564819574028,4.01231050350595
2.94366709871204,3.91076403474519
2.70180920246067,3.71717235612506
2.57626472094541,3.54042509812017
4.15737925483205,5.09753566757898
2.79422456488499,4.06533559160865
2.35506365183528,3.48870065432389
2.98527478306163,4.8636754266259
2.62125275411831,3.96680685341962
2.0716283012486,3.45217126239394
3.18414972836681,4.4121946847652
2.0127812447401,3.10020804828795
2.76908462046603,3.9078448391815
2.65624024730895,3.11948004653609
3.85916092035069,4.9677631064429
3.2410427080576,4.99072915392235
4.02103193654659,5.33609521920399
2.58699012954393,3.48427932664985
2.43247118871012,3.85685724557179
3.24572958072786,3.92468096621577
2.27817801976079,3.02031082417807
4.22617301714462,4.95552479670652
3.15673916761428,4.19578015748857
2.24201033080089,2.85821276039515
1.91278850769017,2.75321441544928
3.50850162492795,4.68669007702742
2.70916445926885,3.86915351753477
2.26954994077931,3.53188181775248
3.48467971260872,4.75490014714374
2.61617692791767,4.02184942419227
3.37087936419839,4.35639639978669
2.69987938399175,3.78976502396903
2.68995221196143,2.8810422894481
2.49131380412817,3.33802871656761
3.02176674991027,3.86837354760317
3.4284376542331,4.31865548395543
3.96353271405427,4.97596172698006
4.23557522470557,5.2729906247771
3.35407499602893,4.05306662268674
2.87447905311839,4.55331231539411
3.0449832883162,3.48129460201836
2.98287017695524,4.33432990196497
3.25100919216322,3.9638750617718
4.64047438828275,5.28553310774623
3.19606055215896,4.30642421271855
2.42128588957822,3.77687295983848
2.2578564304252,3.86640587857013
2.84419030306635,3.4906258998593
2.75674850056798,3.69874252012849
3.19872315437293,4.28184525009695
1.68881701690055,2.95150355596309
2.66904754819073,3.53008433232563
4.0496400196218,5.09755794695847
3.65268952166739,4.59395989628463
1.99923339725991,2.55960027337092
2.17097803660967,3.45097428231354
3.65466412306773,4.04170991279282
3.3907626228388,4.59676078857485
3.8087172232599,5.12543193034644
1.77166920617688,3.3701140706033
4.00604636206124,4.70313325053668
4.40911726959114,5.74427516982001
1.7879423941999,2.83222604302772
3.73285321991939,5.06102883982262
3.10194815253472,3.81790097501826
2.57105806330373,3.17226613916852
2.29605523239125,3.64632178245159
3.30884801002865,5.42000250921332
2.7019586399449,3.98576506061543
2.27190773492002,3.77463280811142
2.79779108884504,4.12856328762356
1.73673781882041,2.30305753313965
3.21837639935537,3.78915733295448
3.68590779267995,4.5295471472233
2.85947536102476,4.59031003563542
2.42150039116974,3.2117171870428
2.17122783130072,3.70647476962882
3.12781587166231,4.2807582009138
5.08508492218795,5.43965448755969
2.69924796464381,4.08113526675871
3.07837550629125,4.42793850031482
2.73738807661004,3.69878136906769
3.51700003728681,4.37949160365341
3.53513007114867,4.38844056516183
2.94305434390489,4.23266895488242
3.11560634522266,3.65422150926236
1.41513756615231,2.63167344209047
3.35004199008905,4.04011398174809
2.51570360394351,2.9550304901177
3.26627183197482,4.5509435348908
3.20044316194655,3.97655300650079
2.7172094715252,3.56670280448617
3.88407258403754,5.01872838492932
3.00039371291994,4.04496788273055
3.94461252588698,5.0934375232139
1.75221425382646,2.50316751645096
2.64493672161122,3.9586407112128
3.60570721380953,4.74289687196078
2.44195528676778,4.44827151288581
3.34402621443553,4.13371227148904
3.18971785846984,4.56935298519805
3.45253435501515,4.45045621667529
2.2844038527702,3.26580910755256
3.42164946859616,4.40451284231529
2.69988590937775,4.20634750664064
1.50321289870303,2.30993405304568
2.67826138150005,3.77400695678998
3.60125478514997,4.99370583197591
3.4610681077434,4.09490973081949
4.10517944330147,4.95695671624507
3.3402872694576,3.66820237113742
2.06539245408858,3.44461749819348
3.10565513450776,4.30819505060559
1.01475488977195,2.7185689100915
3.265060452375,4.17049087570689
2.47150730526819,3.39341211548989
3.36326340118733,4.63795525899004
3.37519981574978,4.57287024503459
3.80839027270569,4.92181132935085
2.45188628806303,3.07575268272776
1.78575884445957,3.69685627487951
3.88170833259722,4.93931919704317
3.6073798077366,4.33693792728472
2.8461847808013,3.3949216355252
3.55752848740989,4.23479312421424
1.96094989672193,3.18179562572034
3.84083797981113,5.30943691369375
2.77348218403586,3.22960103014354
2.37549559104535,3.19637680717441
3.10216717470507,3.6733210867326
1.86815782289923,3.13935829024072
3.52963766919198,4.27571280075588
2.1272233061109,3.15491262331675
2.12852593160314,3.19671212834292
2.07833168559576,3.74258773793673
4.04926893738509,5.03834755060284
3.79533303737351,4.55165560222253
3.1659165262019,4.25411340823886
3.61238457981465,4.92588166053225
3.76655754523857,4.45002844279444
2.41798257133649,3.4186573139851
1.40263721932284,3.21990864515251
3.4321380356764,4.29048304607013
2.05078182970112,3.3043383414983
3.99801566228195,5.28525130344383
2.77883839720059,4.15912005529593
4.21070372863255,4.84048113545099
4.12571979231589,5.21887932441027
2.33693031161922,3.67295595144322
2.7547054255464,4.2322614454324
3.1571922379157,4.22693416859618
2.47354786585192,3.98088180286847
2.38872165571888,3.46065008816293
3.66905334623739,4.97768042931363
4.67923852585825,5.89285211208529
3.72370217283423,4.08617907954097
3.10910127986762,3.72428651306694
3.34137468326868,3.78125373590875
2.77905396420486,3.21974767380789
2.47227172246319,3.89504414704138
3.20942726241538,4.32853607684091
3.21905368850528,4.32802185756838
2.58157123715693,3.99461858925166
4.31235437870303,5.00880190758105
3.0764728991043,4.93922136057634
2.18395978190307,3.24566572663143
3.82148841934811,4.83180978855941
3.52988822811588,3.85187111871801
4.28018432103437,5.29070963852952
2.37959326762838,3.48815232674716
2.75276933575706,3.84367899042891
2.89622476031422,3.9119153282268
3.15581736605361,3.69234906751228
4.07275276135812,3.21836241928203
3.51757981635278,3.24848414248425
2.42875132140597,4.50793880057805
2.48121390747096,4.65234744554974
3.03809602584873,4.17249127574712
3.5974889696184,3.22950531220236
2.01572188080588,5.52301262194312
2.56427701371449,4.5068924869283
3.19622433819261,3.7492540737361
3.04230083702123,3.89174512332733
3.67954697680791,3.67554554614608
3.61978705444789,3.35518794113784
3.07527174824427,4.17378648353081
3.01349355349728,3.64647016276709
3.32969390099613,3.57064984131889
4.48946844562809,2.19336197657914
3.81909453362853,2.82506026124816
3.83333670079866,3.41338889074322
2.67429052461142,3.70031235556961
1.98326937792438,4.46389276144578
2.55175129238261,4.6188163097674
2.27831565039391,4.69982620540508
2.8964572864863,3.88180964542774
3.46173304535634,3.58124844987299
3.54282064825824,3.68095595890776
2.71005099844144,4.60678056065043
4.18957296981771,2.82879978735293
2.20116043482889,4.45728305372339
1.95268591919557,5.29717059593476
2.37352695186949,4.48154754751583
4.12100658536843,3.56931615883865
3.51939086527341,3.55192734513767
2.2218674922959,4.77466003796746
4.04797571629583,2.61890888764826
3.13902617704534,4.05733961434551
2.61834459540121,4.70729661768734
4.32186436322839,3.18923622453171
2.43294619946628,4.27121753651257
4.07039202829984,3.14203877366748
2.60120865582536,4.55715844522895
2.89878247273342,4.54364066611169
2.7261631171882,4.17043264482571
3.80791874275901,3.83597969797695
3.50611245895722,3.53896867697319
3.64957571980954,2.95943697859015
2.45662561966349,4.63934582810166
2.2147008321291,5.28009360357789
2.9109051511471,4.37241258627075
4.05732218821465,3.61744266994767
3.92957782613234,3.10064658423413
3.22163553799136,3.64229427206098
2.65786551539481,4.42346734995227
2.57356532012933,4.71209103132003
3.44423401242297,3.3277290319963
2.66324000781231,4.18988460333152
3.27483173414568,4.09224547332115
2.24523130823818,4.58050945158712
1.63507536324888,4.68031681578692
3.38613720919472,3.22036519081996
2.6679294128836,4.34683991237317
2.84884649660567,3.91269011796067
3.24132456612673,4.2401377297531
1.70859209100446,4.52638284144828
2.30320978467522,4.90982488297781
1.18055768017214,5.2977360887552
3.72444471646666,3.3754565617424
1.57450707703262,5.43441414720253
2.51491236992621,5.21889467264747
4.2500848306878,3.08092192023306
2.65186638553549,4.37771979950997
2.73959860313757,4.5749105199176
2.69911269696179,4.0234985825648
3.40517933751522,3.84764475750332
1.9042616162151,5.60988997985117
2.26369989789686,3.90832869515441
3.92866249522858,3.48350274302937
2.19337950769152,4.21488993817319
2.54320294745045,4.03065684786864
2.91861859623278,4.40185956928359
3.43801096650808,3.33799064623947
3.56692775345729,3.02468911054132
2.42986757612575,4.10899505480989
3.14237660184704,3.38091491756165
3.44801120503672,4.25470457675644
4.44152139155503,2.49883214116832
2.01149805892857,5.13754401548959
3.58558786198616,3.60909779040897
4.02112561866098,3.08261822068674
2.45913868565626,4.38087565045748
2.15590187635249,4.93537814901098
4.71894841583346,1.92168175701222
2.7597684889885,3.72059431475807
3.22292970515198,3.80306155533756
2.25582940929773,4.51037939704787
2.83160116816363,4.7981561252465
3.26181729418814,3.78428439734165
3.64377755702907,3.7397411553337
2.35641413972319,4.07668144467897
4.00587420921721,3.20393890980603
2.1281090635607,5.23360562461199
3.00521961034214,4.26584270460524
3.27107570857411,3.71784368048145
2.52697623876162,3.81202261070713
4.58815608439529,2.16973743734772
1.75433108911266,5.3555619875698
3.54077902189263,3.32854963327852
2.71178908717893,4.61702647126988
3.70439996928506,3.11488728609804
3.06562016057299,3.93691085549317
4.39812351585987,2.71752255588851
2.61777391204638,4.52918606858023
3.20994376447642,3.5528260621186
2.09505632219339,5.27880848796553
3.22771553089278,3.46373353127364
4.22393842010337,3.46753062360667
3.04740771652752,3.48747186016869
3.20647951846651,3.86075860788651
2.8009624492434,4.40799378158766
2.2245741027301,5.07733189497671
3.01618420524642,4.28998695821649
2.02280978791252,4.905399266698
2.28693143645053,4.38548360333054
2.36843173519424,4.81474540837064
2.30443298542073,4.67618613430644
2.02236671320039,4.91312704011025
3.66505289705827,3.58804348788224
3.72139218582457,3.19577441926127
2.66691152072713,4.61591068255391
3.65162114466324,3.00057097607898
3.82369671751755,2.87564607663461
2.64450128205365,4.27400883440283
3.2033351328499,3.71421417712929
2.41649725921896,5.062357913729
3.91256992228003,3.87239525514853
3.28655643113368,3.90559676616138
3.88399211983813,3.20080747615576
2.33658859306747,5.79058851462597
1.4057607415549,6.07134297915716
3.06803286216588,4.2316173064512
2.16734152176916,5.35219113438172
2.30395171240214,3.91894201618263
2.77834996905221,4.02044651754974
3.19842028125,3.01934478299186
4.29480967444891,2.57749917096545
3.35524914950148,3.64852689311968
2.48638569877441,4.55073719431438
3.0270152623603,3.40258272957923
4.44461120798459,2.35367619611773
3.82198344839968,3.23144856554721
2.64818846838098,3.61842449714363
1.87151424486069,4.63768652592217
3.28197818776111,3.30904915709141
2.73779260160404,3.85396404793189
2.51961172657343,3.80621941362805
3.59223689882382,2.99235364569283
2.61382080955831,4.16969827519515
3.39479193707225,3.57005506761368
3.6316555454383,3.72971045162993
2.3264707824548,4.71065954507085
2.65540413339895,4.72680304848913
2.68262231138042,4.71352960580492
2.98754585112287,4.5731053427647
3.25970946391656,4.23866145294954
4.21476480299752,2.84626164946739
2.68781528741138,4.4873348060652
2.47606350042881,4.77318528114523
2.89864519669376,3.9249805590793
3.37341718410737,3.53110000257998
3.9902718015497,3.26526796667591
3.92753163912564,3.40465507757061
2.03890551139693,4.74014902076433
3.86448004250331,2.94829645281091
2.3285261664304,5.54214839174513
2.07128366551851,4.65700065515525
3.1054115505156,3.59207821327637
4.37617990694054,3.08734992464068
3.07299793208708,3.69555409857502
1.96299894669104,5.69231271008201
2.15873158976935,4.94182878948227
2.23673245462817,4.36664492832867
3.01650273129474,4.44602373986957
3.46172624285277,3.81368420649152
1.56831582451334,4.97779263182192
3.02933342640072,4.16655291402365
2.40391717614044,4.26870206650851
2.30664840408373,4.29746216779679
3.93784830488017,2.96674977987127
2.89188900135034,4.148326860022
3.1760231036656,3.99476561866442
3.40789492617092,4.28566367603446
2.52201626416742,4.34527696238899
2.81378977626979,3.81407929984181
3.63186912488111,4.31219901011887
2.96217418954417,4.22653415130362
3.16436199218125,3.32530301029721
3.57179717194569,3.38861140995397
2.51201268951612,4.33599341071896
2.77561535503577,4.46053540270999
2.77583027992278,3.75216885435239
4.03476221251294,2.80515679782589
3.68373793450208,3.51268027829242
3.50018441363942,2.9545528368004
3.18061719906614,3.68966372989426
3.48610216995635,3.87281738239299
2.64665174758647,3.82154648411694
2.27699069580337,5.08649981464842
1.88966021633609,4.57406111787756
3.7148499380444,3.14858398747587
2.34211044502661,4.63625011435112
2.99180294924058,3.98686672720987
2.36824339963307,4.77363251674001
2.8320613357273,4.46371228157249
3.43606144363468,3.81743440690415
3.50698355880406,3.50905818572848
3.63682117529166,3.88874554348319
2.41766131236058,5.10951000065698
3.20453208281598,3.38460422412709
1.84530794793437,5.21037182302627
2.85243043633238,4.13924379761056
2.61992924862956,4.40196639218169
2.86133099364557,3.85377174396912
2.57491642279371,4.59518322318629
3.9494965360133,3.12059166889911
2.43809804704282,4.51863674827278
3.58091392816011,3.40944475421254
2.64654217947255,4.0544797601563
3.40480869618315,3.96192104151973
3.75714214496715,3.6225999073494
2.79113521999116,4.43956058344387
3.57151250714833,3.08213025673038
4.30563412942864,2.89259481950002
4.49420846806448,2.29800874019727
3.55321835651352,3.12254291230204
3.88878135206661,3.10791534672639
3.04316537869783,3.63133999953475
3.28063476328052,3.65281180546153
3.67640717448953,3.28125496156014
1.73473120277722,5.25585375244446
3.38935519093016,3.42222438467934
2.7654528548593,4.35242689069737
3.43987726648613,3.86812855547017
2.73932903500669,4.33607110587602
3.57412274845646,3.23543928924239
2.58229585306081,4.12904762848962
3.09331129283449,3.72558470391304
2.67768155210025,4.74179130361195
2.03346754777963,4.74320368622454
3.07552359172781,3.47641816279598
2.93068591005189,4.37542768434841
2.76324503275653,5.0111100851535
3.10278621256595,3.94295860658424
2.06979048382022,4.69912383393111
3.08626524899935,2.99044464959661
3.16321825557674,4.13372451082062
2.40314259022995,5.20093683807351
2.82092111222866,4.46502559410223
2.28133093030095,4.97265809559766
3.23039676704367,4.10793353565942
1.99167956173441,4.89055714555247
2.03163361645958,5.34821989429564
2.91167928436825,3.81615073059141
3.16731000159946,3.89283243244
3.15034806069138,4.16429483926601
4.79374924731736,3.10352057131255
3.85518310399152,3.28908198029058
3.13342806256063,3.66076865346186
3.46089633136817,3.26150509989467
3.13826372712067,3.21064735056473
2.28820259124135,4.19779827111525
3.50500935505722,3.28566327656578
3.11016885099045,4.22999992655065
3.19141260050986,3.55574336005071
3.5923616755853,3.69071224316843
3.09347440484726,3.84881529568186
2.40293879368299,5.50103485936928
3.45217797736736,3.62518002713213
2.85466945476443,4.54254080737154
3.73714101332825,2.56326322742467
3.82395242198648,3.39788612608509
2.77780412583228,4.50489285183101
3.8644628893068,3.58106208153303
2.11431166821847,4.5108326480801
3.28712950830522,4.52985155855237
4.36738997925022,3.49769536350323
3.20990627676883,3.34130749623922
3.36171463081316,3.66208549913847
2.6898844922755,3.90476068403721
3.57165762830897,2.60318842354975
2.1693060922781,4.83566686325935
2.34438334091793,5.05663378702896
2.72336305280279,4.77214831291802
2.57186540175423,4.47561081899941
2.62703228000519,4.32829429862563
3.71965708468327,3.06775760521719
3.69500579825185,3.17364384541231
3.88569884098909,3.56853061998242
3.1399278648126,4.23013108130661
3.37645686079473,3.43087009082801
4.6485294096252,2.63816024909944
0.985555351241558,5.85206957601501
4.89077703301386,6.89648797003189
3.42237406745122,6.84526680756774
6.82538099445198,6.43469320688105
6.37438891230912,5.87018207378718
5.0149616703306,5.25793439330602
3.78393420397176,6.71449509370461
4.51143592800729,7.07519167408971
6.58566948262545,4.6769168870717
4.72534628626553,7.14680275828134
4.4895661556699,6.85404864453102
5.6878398797311,7.42891995739711
4.89856752954707,7.04455619742361
5.02280552505061,7.46860372418529
5.35465686648348,5.74293808197768
4.57021511685208,7.2565541229237
5.14771756753808,6.41689420178725
3.19882602604178,7.79717465858312
4.7444501031062,6.66927621378919
4.95167092933651,6.24976784959271
4.75038524777263,6.63605305018149
4.92671138685552,6.53613936231833
5.74009019796999,6.32965543987718
5.15870371024198,6.02730753132887
5.0521369363836,6.52201042527266
5.45982169827177,6.35869640783376
4.29631896675386,7.68268293859214
5.44446670567057,6.00391976909231
6.62740556965148,6.57678461589497
5.07350653349664,6.67906033680817
5.18897078256341,6.4959862955604
6.29921422525883,5.46832395446075
6.03055380375412,5.6201791990703
4.6791340384767,6.79072856519185
4.5100839117547,6.16786814979237
5.79120905030351,5.43905791719714
2.56399539106876,8.47517427410359
5.8130799515055,6.498163366004
5.70802954105205,6.49603354404138
5.76037730128424,5.38119221889386
5.3043034266594,5.68632523294007
4.61702032417116,6.54875716374066
3.5813043356468,6.01662020358267
3.60775161492772,6.61211528063471
4.71068336931215,6.95982360705342
4.27543025859465,6.19839310369504
4.78337306559469,6.35863038922023
7.42599188297572,4.75162594134016
5.8072558458277,5.85749702808727
5.51876878636973,6.45646537356534
4.7354305434602,7.26513950423024
2.89094238225265,7.30259519842073
6.1892071419369,6.28692525092321
4.63614027614844,5.98037546132524
3.58384283220963,6.6440299875188
5.80615923722446,6.23062787775642
6.13877084449912,6.62231992652864
4.94035886982773,7.11350879593977
5.63095197263933,6.14317447743023
6.55584699305123,4.99265344186576
3.68298477756009,7.43828784113008
6.40487887735076,5.45104344506742
4.99255783788871,6.5622328763621
6.14879130244505,6.00400552506617
6.59772444686779,5.67782716404631
3.29623531457737,6.45502677833819
4.65509718666199,7.13982744124117
4.97729489555565,6.11369401735946
4.38479301871046,6.67928506957789
5.19874236081593,6.41020616561418
5.63410532385599,6.11378937081358
4.39664833165409,6.48444669497919
5.37976177279356,6.89282846403773
5.13265338673908,6.67207670934564
5.06447108529464,5.97660839144415
5.00897328391466,6.76567184251619
5.30950799285024,5.61629462124147
5.12659030350878,6.94487340322406
6.41313919796632,5.18646637661972
4.60958581582815,6.60294704575098
4.48895148942798,5.75187066219711
7.05595819549328,5.55332449012731
5.44130813487899,6.21336242703808
4.45169308954364,7.14233347791605
4.79346239243745,7.11030104412619
5.5859461613034,7.00184151558806
3.52242174934514,7.09016227339254
5.29341441281885,5.94732107536619
5.34428308963462,6.68678088766413
4.83083671870701,6.18970480183684
3.61662057829163,6.05623379379679
5.64916789313482,6.26878330163687
4.7512245328123,6.78820088994096
5.1093923383917,6.71236582578516
6.37258516130587,5.25642726988154
4.7869374762013,6.25775286297125
2.37941832414687,7.31846928712412
6.42016556452536,6.06736677627603
6.26470798565757,6.43194290995162
6.54971372369814,6.51465399747617
4.54224665024041,7.11970276842694
3.21622687926313,7.10239315147237
3.94478527262523,7.23308441874283
5.47417330496878,6.23667020470353
5.40819637703829,5.73459670088563
4.93999712572966,7.67400569524719
6.11843060867993,5.7309908241892
5.48498447959771,5.90307444359587
6.21378684909707,5.28671947737602
6.18614926109543,5.67606364846404
3.94112410075818,6.5580164734513
3.97968805925859,6.18121677482822
6.04537032971538,6.22483289616515
3.15678337790008,5.68212553330815
5.32479829551891,5.86262656658672
5.86381629804861,5.71003835693141
4.51577753197724,7.26324571625436
3.97623113061423,6.9287493860265
3.38533290810757,7.7219836243977
5.81041900173591,6.10764280678908
3.53651258577069,7.11926505610395
6.02024402600295,5.96666450471377
6.1440344406139,6.09104184056863
6.27585331790602,5.7008650846436
3.8186314189012,7.57812889395698
